text,label
يا بتنساني يا بنساك، يا بتخَلّي الناس تهواك. URL,NOT
RT @USER: لسه صاحي من النوم، بكام يا ساعه يا بايولوچيه وأنا اشتريكي؟! URL,NOT
تاني تاني يا كيرلس يا اهبل يا تافه <LF>تاني زنقت نفسك في المذاكرة تاني URL,OFF
@USER السبت أنا أخلص 💃🏻 آمين يا رب أجمعين يا بعدهم 💙.',NOT
أنا تعبان يا همام تعبان يا اخي URL,NOT
يا وجهي المفقود يا امرأتي التي<LF>في شَعرها ، نامَ الزمانُ الواعي<LF>يا نخلةً ما بين سيفنِ انثنتْ <LF>وتجذّرتْ بملامحي ونخاعي<LF>أنتِ القصيدةُ والقصيدةُ حُـرّةٌ<LF>وأنا بحسنكِ ، أقدّسُ الخلاعِ<LF>لا تقنعيني وافهميني جيدًا<LF>من عِفتُهم ، قد حاولوا إقناعي,NOT
يا حكم يا معرص يا ابن كوم شكاير المعرصين,OFF
نفسيتي هاليومين يا عناد يا مشاكل يا نوم,NOT
RT @USER: @USER كل زق يا طاقية يا واطي يا حقير يا تافه يا سافل اتفووووووووو عليك,OFF
RT @USER: هي الحلوة كده يا جماعة يا تتخان يا تتساب يا حظها زي الخررة ..!,OFF
@USER وانتي ما خصك لمين منتبرع ووين وكيف وأيمتا نقبري هتمي بشؤونك الخاصة وما تحشري مناخيرك بغيرك يا مؤمنة يا طاهرة بدنا تتبرع لبناء الكنيسة ووقت لي منتبرع للفقرا ما منجي منخبرك! <LF>قمة الحقارة جاي الصوم ما هيك كبوا حقد وسم ورجعوا صلوا وصوموا!,OFF
مرابط يا مرابط يا مرابط<LF>حل في أنعدام الحلول <LF>الربط بين الدفاع والهجوم صفر الان <LF>.. لان هذي لعبة مرابط <LF> #فقيده <LF> #الاتحاد_النصر,NOT
RT @USER: الله عليك إن كان عني تخليت <LF>يا ملهمي يا مسندي يا منايه <LF>الله خلق أوصاف منها تحليت <LF>ويزهابها ان كنت دايم معايه <LF>الموا...,NOT
قعدالك يا عماد يا حلو مركزه معاك انت و امك اهو فضيالكو URL,OFF
RT @USER: مبروووك يا الأبيض عقلبتوا النتيجة يا رجال العميد يا أبطال ، وهاردلك كاظمة ، الخبيزي كان أفضل لاعبي وسط كاظمة .,NOT
يا كراشي يا قلبي انا يا فيجو ❤ URL,NOT
RT @USER: #اجازه_سعيده السلام عليكم ورحمةالله وبركاته يا أهل الخير يا أهل الإحسان يا من يحب الخير انا اختكم احتاج مساعدة يعلم...,NOT
"يا فاتنّة كل المدن يا أرض البياض,يا مُلهمه قلب البدر لا قال اهه ما ارق الرياض 💙.",NOT
قولهم يا شوالي يا عظيم وفكرهم ⁦❤️⁩⁦❤️⁩,NOT
يا وطن قلبي وغربة ناظري / يا احتياري يا صوابي يا خطاي <LF>- أحبـك,NOT
@USER يا سلام على اخلاقك يا طاهرة يا مؤمنة 😂😁😉,NOT
"RT @USER: برافو يا ايمري يا معرص .. ماتش في ايدينا !! فضلت تألف و تعك في التشكيل يا خول عشان ماتش يوم الاربع .. خسرنا اهو يا مهزق ,...",OFF
@USER @USER روح يا عاطل يا فاشل .واخرتك أوبر وكثير عليك,OFF
RT @USER: يا تضحك يا بلوك 😭😭😭😭 URL,NOT
يا قمر الحلويين ، يا زهر بتشرين ، يا دهبي الغالي <LF>يا حلو يا مغرور ، يا حبق و منتور علي سطح العالي ...,NOT
RT @USER: يا برودك يا كيتا بس <LF>مو شايفهم حاجه هالشلة بلاستيك URL,NOT
ولا مره راضيت شخص بشكل صحيح يا ازعله زياده يا اني ازعل.,NOT
@USER #زعيم_تويتر_120k <LF>مقدرش اخالفك <LF>مقدرش أخالفك لأني عارفك .. تقدر تحط الحديد فى إيدي<LF>اسمع..اسمع يا سيدي<LF>وحقك أنت المنى والطلب..والله يجازي اللى كان السبب<LF>ولي فيك يا والدي قصة..تغير مجرى حياة الطرب<LF>مبسوط يا سيدي .. يا,NOT
يا صّباح يا عليم يا رزاق يا كريم #صباحات_الهلال و صباح بداية الفصل الأخير📚🤩,NOT
يا حسام يا عاشور يا حبيبى اعمل اي حاجة ياخى اشتم اي منظر بدل مترجع الكورة لورا,NOT
@USER على عيني يا ابو يامن يا عسلية و الله 🥺🥺,NOT
كافي يا واطي يا داني يا منحط السموات تعرف ربها و تنحني له اكراما و اجلالا ولا تنقصني دولة عصابات تجتمع على اذائي و بالأخير اطلع انا اشرف من اسلافك يا رخيص,OFF
وووو يا خطا يا رؤوف خليف المخرج عم يعيد اللقطة 😂😂 وعطاها ردة فعل<LF>@USER,NOT
RT @USER: صباح الخير يا بنات، يا زينة الحياة.. أتمنى أن تمنحكنّ الحياة ابتسامات لا تحصى وحظا وفيرا لا ينقطع.,NOT
بالله العفريت دة داير يحكم السودان ؟؟<LF>والله يشبه صور خرج ولم يعد<LF>انت لا تمثلني الى يوم القيامة يا شيوعي يا علماني يا عميل URL,OFF
"@USER<LF>يارجل يا ادمي يا سمو الامير يا رئيس اكبر نادي باسيا مثل هالحركات سوها بينك وبين نفسك مراح تخدر الجمهور الواعي العاشق اللي ما يبي الا الصحيح لفريقه تبي تكبر بعيون جمهورك تبي عودة الثقه بينك وبين الجمهور ""أقل زوران"" قبل تطير الطيور بارزاقها",NOT
تعبت أسافر في عروقي ومليت<LF>من جلدي اللي لو عصيته غصبني<LF>.<LF>ياما تجاوزت الجسد واستقليت<LF>عن الألم .. لاشك جرحي غلبني<LF>.<LF>أنا سجين الحال مهما تسليت<LF>وانا الطليق وكل شيٍ قضبني<LF>.<LF>حريتي لعل .. يا كود يا ليت<LF>ما شفت حيٍ جاد لي ماسلبني<LF>.<LF>#البدر_,NOT
يوم الجمعة عند العالم كله اموره طيبه وجو سمح الا عندنا يا عجاج يا ريح يا في حاجه غلط . <LF>فهمونا نحنا الكفار ولا هما,NOT
@USER حبيبي يا مازن وانت طيب يا اخويا 😂❤,NOT
@USER يا تكون قد كلمتك يا تلبس طرحة عمتك,NOT
ف يا ربي يا رحمن تجمع شملنا <LF>قبل الممات ولو بيوم واحدِ,NOT
@USER مبروك يا وزه يا عسل عقبال التخرج ان شاء الله,NOT
الاتحاد على المحك يا يهبط يا يفوز <LF>في الاتحاد قوة ومعزه,NOT
@USER ما تبس يا عذراء يا برميل النكد 😂 URL,OFF
RT @USER: انت الاهلي انت الأصل مكانك ديما محفوظ العب يا اهلي الدوري يا اهلي <LF>#مع_الاهلي_حتى_الموت URL,NOT
يا تبعد يا تثبتلي العكس,NOT
@USER تم تحويل خنزيركم الى فحم وحطب<LF>وعقبال البقية بأذن الله تعالى<LF>الى جهنم وبئس المصير يا اوغاد يا خونة <LF>يا حمير ايران واليهود<LF>شوف كرش وبطون ساداتكم الاحباش ومخلفات الفرس والاتراك والأحباش <LF>وعد لنحرر اليمن شبر شبر<LF>ما شفتوا من الذئب,OFF
الله يا الدنيا يا دندن .. قبل ما تعرفين شي عنهم والحين تهتمين لكل البوماتهم URL,NOT
@USER @USER @USER تعجبيني يا مرام يا حكيمه 👍 سويي هدنه 👍,NOT
RT @USER: @USER يا أجمل الأشياء يا أغلى من نظير العين ✨,NOT
RT @USER: #العقرب ماعنده حل وسط في العطاء يعني يا يعطيك كل ماعنده يا مايعطيك من الأساس.,NOT
@USER يا محمد وسلام عليك يا محمد هذا التخطيط يا محمد هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,NOT
@USER السلام عليكم ورحمه الله وبركاته يا استاذ اسامه يا استاذ اسامه رد علينا في التلفزيون لاحسن قاعد مع اثنين مليون معوق قدام مدينه الانتاج الاعلامي عشان الشاب اسمه محمد خالد محمد ابراهيم القاضي ثاني هناك وضرب ولا من هناك و غاده والي بعثت ناس يضربو,NOT
@USER رغم كذبك لن يصدق احد لانك تعلم انهم يعلمون انك تكذب. ثانيا يا انت كذاب يا ال الشيخ كذاب لانه هو بنفسه يقول ميوله هلاليه. فهمنا اذا تقدر 😜,OFF
@USER والله مع احترامي الشديد لشخصه لكنه بلكني عشان دخلت عليه المنشن وقلتله يا كونان يا غموض وبلكني 😂☹️😭,NOT
وينك يا خيخه وين؟؟ <LF>وينك يا خيخه وين؟؟ <LF>وينك يا خيخه وين؟؟ <LF>وينك يا خيخه وين؟؟,OFF
يا مسهل سهل يا لله يا ميسر يسر الأمور يالله,NOT
@USER @USER دامه يفهم جاك يا منيوك يا مخنث يا قحبه,OFF
@USER ياعيني عليك يا هادى انت يا بتاع التكتكه 😂😂,NOT
اللهُمَّ يا كافل العباد ، يا موزع الأرزاق ، يا واهب العطايا ، <LF>نسألك نوراً في القلب ، <LF>وضياءً في الوجه ، <LF>وعافيةً في البدن ، <LF>وارزقنا سعةً في المال والعلم والعمل ، وبركةً في العمر ، <LF>ومحبةً في قلوب الناس ، <LF>ونسألك حُسنَ الأخلاق و الصفات ، وصلاح الأعمال والنيات ، <LF>صباح الخير🌹,NOT
انت في حياتي اغلى شيء ما اعيش من دونك اكيييد لان قلبي في حي كل يوم حبك بي يزيد يا راااحتي وكل الهنا يا نبض قلبي وكل الغلى naif alajmy❤️,NOT
مِن يشبهك يا ملاك<LF>مِن يشبهك يا ودادي<LF>إنت بشر غير عادي<LF>فيك الجمال العجيب<LF>رهيب والللله رهيب💙💙💙💙.,NOT
RT @USER: @USER @USER ،يا اهل الخير يا اهل المعروف يا اهل البذل والعطاء !!! اب لخمس بنات وسته اولاد من لنا...,NOT
"<LF>من المظاهر المؤسفه ان الاب والام <LF>يقعدون يتهاوشون على اسم يسمون<LF> به ولدهم وفي النهاية<LF> تعال يا حمار وين كنت يا حمار😂 OFF 2947 RT @USER: @USER يا حزن الحزن يا محى 😂😂 NOT 2948 تجمع المهنيين ما بمثلك ؟؟! <LF>خلاااص يا نيلسون مانديلا .. يا لوثر كينغ .. يا غاندي .. يا افلاطون ..<LF>خط الثورة ده كان سايقو تيراب الكوميديا ... <LF>#إعتصام_القيادة_العامة NOT 2949 @USER @USER لا مفهمت يا بدوية يا بنت الشيوخ يعني كل السعوديات الي هربو فشلو وينظفو حمامات في الي نجح واسس حياتو وفي الي واصل درستو فشل شخص مو فشل الجميع ياليت يابدوية تفهمي تنويه صغير ليش مغيرة اسمك وحطى اسم اباحي ليه انت مستعارى من اسمك OFF 2950 يا سلمى يا سلمى يا راضي يا راضي يا ندى يا ندى😭😭 — ههههههههههههههههههههههههههه وات هابنز ان فيغاس ستيز ان فيغاس ارجوكم URL NOT 2951 يا احلى منهم يا فارقة عنهم انتي اللي فيهم 🤷⁦❤️⁩<LF>ايه في ايه ؟ <LF>كل سنة و انتي في حياتي يا كل حياتي يا نصي التاني يا قمر انتي يا قمر 💋💋💋 URL NOT 2952 RT @USER: @USER يا بشاشة روحي يا سُروري 💙 NOT 2953 @USER منور يا زملكاوى يا غالى يا محترم يا أفضل محللى العرب.يا حبيب الملايين NOT 2954 @USER اسيل يا خرا يا تذاكري ي ادق عليك !!!<LF>لا تخليني معلقه كذا!! OFF 2955 RT @USER: @USER وانتي طيبه يا عائشه يا رب <LF>يسلملي ذوءك يا رب 🌹🌹🌹🌹🌹 NOT 2956 يا جميــل العينيـن يا نجمــي الحلو🌏💙!. NOT 2957 @USER @USER @USER فيه محامي بدو. وفيه قاضي بدو. <LF>كان تبغى أرقامهم ابشر. <LF>بس لازم تحفض وتردد يا قاضي يا قاضينا الي بالحق ترضينا. ولازم تقدم الرزقه NOT 2958 روحي معاك رهيّنة يا عيني يا داي<LF>وقلبـي وعقلــي والغــلا يــا زينـه <LF>طــالن أيــام رجــاك مــا جــيتينــا <LF>خــايف تكــونـي غيــرنــا غــاليــتي<LF>#الصافي NOT 2959 @USER الحين يجيك تعوسي بالمنشن:<LF>-<LF>الحق علينا اننا استضفناك ببلدنا يا اجنبي يا معفن يا ناكر الجميل يا طرش<LF>-<LF>باي ذا وي انا طرشة لحد يسب OFF 2960 يا ظروف الوقت يا الوقت الغريب <LF>ضاقت الدنيا و فالدنيا سعه <LF>خاب ظني يوم ظني ما يخيب <LF>خاب ظني يوم الليالي موجعه): NOT 2961 -<LF>لــ خريجتي ريماس 👩🏻‍🎓:<LF>عانقي غيمة السماء أحلامك تناديك يا اجمل خريجة ، يا الطف من الورد واحلى من ألوانه ، كل الحكي الحلو يوصف فرحتي بتخرجك ، جميلتي: أنتي بهاليوم أجمل خريجه بتغنّي لها الدنيا حبيبة قلبي الحلوه الله يديم لي فرحتك يسُكر💛💛💛. URL NOT 2962 @USER كسمك يا إبن المره المتناكه يا فاجر علي أمك OFF 2963 يامن اظهر الجميل وستر القبيح ولم يُؤاخذ بالجريرة ولم يهتك الستر ، يا عظيم العفو يا حسن التجاوز ، يا مبتدئًا بالنعم قبل استحقاقها ، يا سيدي ويا مولاي لا تشوّه وجوهنا ببلاء الدنيا ولا بعذاب الآخرة . <LF>#دعاء NOT 2964 رجولك عسل يا قلبي .. يا ليت اصير دلاغك — يع URL NOT 2965 يا اتحاد تكفى يا اتحاد تكفى يارب يارب NOT 2966 @USER @USER @USER @USER سبحان الله أريد وهابي قذر مستحمر مؤدب لم اجد لحد الآن يا وهابي يا فهيم انا قصداتباع بن عبد الوهاب انتم لا علاقة لكم بأهل السنة انتم كفرتم الأشاعرة والصوفية وغيرهم من الفرق الإسلامية انتم إتباع اليهود ب OFF 2967 RT @USER: خسرناك بجد يا غالي يا أعظم قائد.. حسبي الله ونعم الوكيل فيك يا حسام يابدري #الاهلي_للرجال_يا_موظفين URL... OFF 2968 يا فاطر رمضان يا خاسر دينك الكلب الصعران هيقطع مسارينك URL NOT 2969 @USER @USER يا وجه استح يا طحلبية توكم ماكلينها من الطواقي OFF 2970 يا جدعان يا ريت يعني اللي عنده مشكلة مع جروس يركنها علي جنب كدة وحاولوا تكبتوا روح المحلل الكروي جواكم شوية لو تكرمتم NOT 2971 RT @USER: لا اله الا الله يا قوكم قواه يا جمهور الذهب قبل المباراة بـ ٤ ايام والهاشتاق ترند والاول 🔥:<LF> #الاتحاد_الاتفاق NOT 2972 هاجمووووه ، يا الدب يا الجبان اطلع من النادي 😂💔 #الشباب URL OFF 2973 يا تشد الأيد للأبد يا لا تلمسها NOT 2974 RT @USER: @USER الف مبروك يا هارون يا حبيب قلبي ربنا يسعدك يا رب ويتمملك علي خير 😍😍 NOT 2975 @USER يا الله ما احلى هالحكي طالع 😻🔥<LF>يا كريم يا رب الله يرزقنا ❤️❤️❤️😻 NOT 2976 @USER تسلمي يا امنيه يا رب ويسعدك العمر كله يا رب 😍🌹🌹🌹 NOT 2977 @USER يا نوره يا كل اشياءييي الحلوه💞💞💞. NOT 2978 @USER التوقيت مستحيل ينفع انت عندك ماتش يا يخليك اول الدوري يا يخليك التالت بعد يومين<LF>انت جربت قبل كدة ساعة جاريدو في التتش وقولتلهم يا افريقيا يا الرحيل وهزقتهم قبل ماتش المغرب التطواني وخرجوا وخسروا دوري وكاس وموسم كان كارثة .. التوقيت يفرق ل NOT 2979 RT @USER: @USER همسه موجود في عيد ميلادي 💃💃💃💃💃<LF>ومحدش قدي بقي 😂😅<LF>وانتي طيبه يا همس يا رب بجد ميحرمنيش من ذوءك يا رب ابدا 😍 NOT 2980 يا قطعه من قلبي يا اغلي شي بالدنيا . NOT 2981 RT @USER: وليس كمثله شيء وإنّي <LF>على باب الرّجاء طرحت قلبي <LF>إلهي يا جميلًا يا لطيفًا <LF>إلهي .. ليس لي إلّاك ربّي <LF>أتقبلني وتسمع أمن... NOT 2982 RT @USER: يا أصحاب الفخامة والجلالةوالسلطة، يا أصحاب السموّ، ويا أصحاب المعالي!!<LF>#يوم_الأسير_الفلسطيني<LF>#معكم_حتى_الحرية NOT 2983 @USER @USER اسمع يا صغير الرياض يا إمعة يا حقير فاكر يوم ندعسكم دعس بالخمسة والسته والاربع والا ناسى يا طلي هذا العميد نادي الاتحاد انصحك نصيحه لاتقرب من جمهور الاتحاد تراهم ياكلونك اكل فاهم يا رمه والا لا OFF 2984 @USER يا حظظك يا كلب عاد تخيل انه انا😂😂 OFF 2985 @USER هو مين اللي شايل التاني 😂😂<LF>فكرني ببنت اخويا لما مره شافتني بذاكر طبيه وكانت عايزه تاخد مني القلم كأنها بتقولي تعالي اما اذاكرلك يا موكوس يا خايب الرجا 😂 OFF 2986 @USER @USER يالا يا بتاااع عزززززبه يا طلخاا يا قصقووصه OFF 2987 @USER يا رب تممها يا رب للاتحاد NOT 2988 من يشبهك يا ملاك <LF>من يشبهك يا ودادي<LF> إنت بشر غير عادي <LF>فيك الجمال العجيب <LF>رهيب والله رهيب 💙🎼 NOT 2989 @USER يا حبي لج يا حياة الفهد 🤣🤣🤣🤣🤣🤣🤣🤣😘😘😘😘😘😘😘😘😘🤭🤭 NOT 2990 يا كريه يا لعين يا مُستفز يا سافل .. والله ماتشم الدوري URL OFF 2991 Listen to لوئ_ ارجع يا زمان حن يا ماضي by ♪♪RoOoMa♪♪ #np on #SoundCloud<LF>URL<LF>ارجع يازمان حن ياماضي <LF>أيام الحب ماكان كاان عادي<LF>ولا كان الشوق للناس تهمه<LF>ولا نظرة عين وحنين ازمه<LF>ولا عقل الناس خالي وفاضي<LF>حن ياماااضي NOT 2992 يا رغبة العمر الطويل، يا شعور أكبر من كل الكلام، يا كل الأماني يا أجمل من تمنيت*. URL NOT 2993 RT @USER: نظامي بسناب يا اصور ورا بعض يا اختفي سنتين نظام يوميات ماعندي. NOT 2994 يعني اختيار الاسمِ الذي تختاره حسبَ المقامِ لتدعو به حتى يعبأ اللهُ بك، يا ودود""، ""يا واسع""، ""يا جبَّار""، ""يا كبير""، ""يا لطيف""، يا حنَّان""، يا كافي""، ""يا ملك""، ""يا سلام""، يا وهَّاب، يا عليم.<LF>يعني تشغيل خطبةٍ لها مفعول، خطبة لشيخٍ حقيقيّ لا المشايخ الذين في أيديهم سيوفٌ من خشب.",NOT
